,nome,partido,posicionamento,ano,posicionamento_id
1718,Cleuber Carneiro,PTB,Direita,2006,4
1719,Colbert Martins,PPS,Centro,2006,2
1720,Corauci Sobrinho,PFL,Centro-direita,2006,3
1721,Coronel Alves,PL,Centro-direita,2006,3
1722,Costa Ferreira,PSC,Direita,2006,4
1723,Custódio Mattos,PSDB,Centro,2006,2
1724,Daniel Almeida,PCdoB,Esquerda,2006,0
1725,Darci Coelho,PP,Direita,2006,4
1726,Darcísio Perondi,PMDB,Centro,2006,2
1727,Davi Alcolumbre,PFL,Centro-direita,2006,3
1728,Delfim Netto,PMDB,Centro,2006,2
1729,Devanir Ribeiro,PT,Esquerda,2006,0
1730,Dilceu Sperafico,PP,Direita,2006,4
1731,Dimas Ramalho,PPS,Centro,2006,2
1732,Domiciano Cabral,PSDB,Centro,2006,2
1733,Dr. Benedito Dias,PP,Direita,2006,4
1734,Dr. Francisco Gonçalves,PPS,Centro,2006,2
1735,Dr. Heleno,PSC,Direita,2006,4
1736,Dr. Rodolfo Pereira,PDT,Centro-esquerda,2006,1
1737,Dr. Rosinha,PT,Esquerda,2006,0
1738,Durval Orlato,PT,Esquerda,2006,0
1739,Edinho Bez,PMDB,Centro,2006,2
1740,Edinho Montemor,PSB,Centro-esquerda,2006,1
1741,Edison Andrino,PMDB,Centro,2006,2
1742,Edmar Moreira,PFL,Centro-direita,2006,3
1743,Edmundo Galdino,PDT,Centro-esquerda,2006,1
1744,Edna Macedo,PTB,Direita,2006,4
1745,Edson Duarte,PV,Centro-esquerda,2006,1
1746,Edson Ezequiel,PMDB,Centro,2006,2
1747,Eduardo Cunha,PMDB,Centro,2006,2
1748,Eduardo Sciarra,PFL,Centro-direita,2006,3
1749,Eduardo Seabra,PTB,Direita,2006,4
1750,Eduardo Valverde,PT,Esquerda,2006,0
1751,Elimar Máximo Damasceno,PRONA,Direita,2006,4
1752,Eliseu Resende,PFL,Centro-direita,2006,3
1753,Enéas,PRONA,Direita,2006,4
1754,Enio Bacci,PDT,Centro-esquerda,2006,1
1755,Enio Tatico,PL,Centro-direita,2006,3
1756,Enivaldo Ribeiro,PP,Direita,2006,4
1757,Evandro Milhomen,PSB,Centro-esquerda,2006,1
1758,Fábio Souto,PFL,Centro-direita,2006,3
1759,Fátima Bezerra,PT,Esquerda,2006,0
1760,Félix Mendonça,PFL,Centro-direita,2006,3
1761,Fernando Coruja,PPS,Centro,2006,2
1762,Fernando de Fabinho,PFL,Centro-direita,2006,3
1763,Fernando Diniz,PMDB,Centro,2006,2
1764,Fernando Estima,PPS,Centro,2006,2
1765,Fernando Ferro,PT,Esquerda,2006,0
1766,Fernando Gonçalves,PTB,Direita,2006,4
1767,Fernando Lopes,PMDB,Centro,2006,2
1768,Fleury,PTB,Direita,2006,4
1769,Francisco Appio,PP,Direita,2006,4
1770,Francisco Dornelles,PP,Direita,2006,4
1771,Francisco Garcia,PP,Direita,2006,4
1772,Francisco Rodrigues,PFL,Centro-direita,2006,3
1773,Francisco Turra,PP,Direita,2006,4
1774,Gastão Vieira,PMDB,Centro,2006,2
1775,Geraldo Resende,PPS,Centro,2006,2
1776,Geraldo Thadeu,PPS,Centro,2006,2
1777,Gerson Gabrielli,PFL,Centro-direita,2006,3
1778,Gervásio Silva,PFL,Centro-direita,2006,3
1779,Gilmar Machado,PT,Esquerda,2006,0
1780,Gonzaga Mota,PSDB,Centro,2006,2
1781,Guilherme Menezes,PT,Esquerda,2006,0
1782,Gustavo Fruet,PSDB,Centro,2006,2
1783,Hamilton Casara,PSDB,Centro,2006,2
1784,Heleno Silva,PL,Centro-direita,2006,3
1785,Hélio Esteves,PT,Esquerda,2006,0
1786,Henrique Afonso,PT,Esquerda,2006,0
1787,Henrique Eduardo Alves,PMDB,Centro,2006,2
1788,Henrique Fontana,PT,Esquerda,2006,0
1789,Humberto Michiles,PL,Centro-direita,2006,3
1790,Iara Bernardi,PT,Esquerda,2006,0
1791,Iberê Ferreira,PSB,Centro-esquerda,2006,1
1792,Ibrahim Abi-Ackel,PP,Direita,2006,4
1793,Ildeu Araujo,PP,Direita,2006,4
1794,Inácio Arruda,PCdoB,Esquerda,2006,0
1795,Inaldo Leitão,PL,Centro-direita,2006,3
1796,Inocêncio Oliveira,PL,Centro-direita,2006,3
1797,Iris Simões,PTB,Direita,2006,4
1798,Isaías Silvestre,PSB,Centro-esquerda,2006,1
1799,Itamar Serpa,PSDB,Centro,2006,2
1800,Ivan Paixão,PPS,Centro,2006,2
1801,Ivan Ranzolin,PFL,Centro-direita,2006,3
1802,Ivan Valente,PSOL,Esquerda,2006,0
1803,Ivo José,PT,Esquerda,2006,0
1804,Jackson Barreto,PTB,Direita,2006,4
1805,Jader Barbalho,PMDB,Centro,2006,2
1806,Jaime Martins,PFL,Centro-direita,2006,3
1807,Jair Bolsonaro,PP,Direita,2006,4
1808,Jamil Murad,PCdoB,Esquerda,2006,0
1809,Jandira Feghali,PCdoB,Esquerda,2006,0
1810,João Alfredo,PSOL,Esquerda,2006,0
1811,João Almeida,PSDB,Centro,2006,2
1812,João Batista,PP,Direita,2006,4
1813,João Campos,PSDB,Centro,2006,2
1814,João Castelo,PSDB,Centro,2006,2
1815,João Grandão,PT,Esquerda,2006,0
1816,João Leão,PP,Direita,2006,4
1817,João Lyra,PTB,Direita,2006,4
1818,João Magno,PT,Esquerda,2006,0
1819,João Mendes de Jesus,PSB,Centro-esquerda,2006,1
1820,João Paulo Cunha,PT,Esquerda,2006,0
1821,João Paulo Gomes da Silva,PSB,Centro-esquerda,2006,1
1822,João Pizzolatti,PP,Direita,2006,4
1823,João Tota,PP,Direita,2006,4
1824,Joaquim Francisco,PFL,Centro-direita,2006,3
1825,Jonival Lucas Junior,PTB,Direita,2006,4
1826,Jorge Bittar,PT,Esquerda,2006,0
1827,Jorge Boeira,PT,Esquerda,2006,0
1828,Jorge Gomes,PSB,Centro-esquerda,2006,1
1829,Jorge Pinheiro,PL,Centro-direita,2006,3
1830,José Carlos Araújo,PL,Centro-direita,2006,3
1831,José Carlos Machado,PFL,Centro-direita,2006,3
1832,José Chaves,PTB,Direita,2006,4
1833,José Divino,PMR,Centro-direita,2006,3
1834,José Linhares,PP,Direita,2006,4
1835,José Mendonça Bezerra,PFL,Centro-direita,2006,3
1836,José Mentor,PT,Esquerda,2006,0
1837,José Militão,PTB,Direita,2006,4
1838,José Múcio Monteiro,PTB,Direita,2006,4
1839,José Pimentel,PT,Esquerda,2006,0
1840,José Priante,PMDB,Centro,2006,2
1841,José Rocha,PFL,Centro-direita,2006,3
1842,José Santana de Vasconcellos,PL,Centro-direita,2006,3
1843,José Thomaz Nonô,PFL,Centro-direita,2006,3
1844,Josias Gomes,PT,Esquerda,2006,0
1845,Josias Quintal,PSB,Centro-esquerda,2006,1
1846,Josué Bengtson,PTB,Direita,2006,4
1847,Jovair Arantes,PTB,Direita,2006,4
1848,Juíza Denise Frossard,PPS,Centro,2006,2
1849,Júlio Cesar,PFL,Centro-direita,2006,3
1850,Júlio Delgado,PSB,Centro-esquerda,2006,1
1851,Júlio Redecker,PSDB,Centro,2006,2
1852,Julio Semeghini,PSDB,Centro,2006,2
1853,Jutahy Junior,PSDB,Centro,2006,2
1854,Kátia Abreu,PFL,Centro-direita,2006,3
1855,Kelly Moraes,PTB,Direita,2006,4
1856,Laura Carneiro,PFL,Centro-direita,2006,3
1857,Leandro Vilela,PMDB,Centro,2006,2
1858,Léo Alcântara,PSDB,Centro,2006,2
1859,Leodegar Tiscoski,PP,Direita,2006,4
1860,Leonardo Mattos,PV,Centro-esquerda,2006,1
1861,Leonardo Monteiro,PT,Esquerda,2006,0
1862,Leonardo Picciani,PMDB,Centro,2006,2
1863,Leonardo Vilela,PSDB,Centro,2006,2
1864,Lincoln Portela,PL,Centro-direita,2006,3
1865,Lino Rossi,PMDB,Centro,2006,2
1866,Lobbe Neto,PSDB,Centro,2006,2
1867,Luci Choinacki,PT,Esquerda,2006,0
1868,Lúcia Braga,PMDB,Centro,2006,2
1869,Luciana Genro,PSOL,Esquerda,2006,0
1870,Luciano Castro,PL,Centro-direita,2006,3
1871,Luciano Leitoa,PSB,Centro-esquerda,2006,1
1872,Luciano Zica,PT,Esquerda,2006,0
1873,Luiz Alberto,PT,Esquerda,2006,0
1874,Luiz Bassuma,PT,Esquerda,2006,0
1875,Luiz Bittencourt,PMDB,Centro,2006,2
1876,Luiz Carlos Hauly,PSDB,Centro,2006,2
1877,Luiz Carreira,PFL,Centro-direita,2006,3
1878,Luiz Couto,PT,Esquerda,2006,0
1879,Luiz Piauhylino,PDT,Centro-esquerda,2006,1
1880,Luiz Sérgio,PT,Esquerda,2006,0
1881,Luiza Erundina,PSB,Centro-esquerda,2006,1
1882,Lupércio Ramos,PMDB,Centro,2006,2
1883,Maninha,PSOL,Esquerda,2006,0
1884,Marcelo Barbieri,PMDB,Centro,2006,2
1885,Marcelo Castro,PMDB,Centro,2006,2
1886,Marcelo Guimarães Filho,PFL,Centro-direita,2006,3
1887,Marcelo Ortiz,PV,Centro-esquerda,2006,1
1888,Marcelo Teixeira,PSDB,Centro,2006,2
1889,Márcio Fortes,PSDB,Centro,2006,2
1890,Márcio Reinaldo Moreira,PP,Direita,2006,4
1891,Marco Maia,PT,Esquerda,2006,0
1892,Marcondes Gadelha,PSB,Centro-esquerda,2006,1
1893,Marcos Abramo,PP,Direita,2006,4
1894,Maria do Carmo Lara,PT,Esquerda,2006,0
1895,Maria do Rosário,PT,Esquerda,2006,0
1896,Mariângela Duarte,PT,Esquerda,2006,0
1897,Marinha Raupp,PMDB,Centro,2006,2
1898,Mário Assad Júnior,PSB,Centro-esquerda,2006,1
1899,Mário Negromonte,PP,Direita,2006,4
1900,Maurício Quintella Lessa,PDT,Centro-esquerda,2006,1
1901,Maurício Rabelo,PL,Centro-direita,2006,3
1902,Mauro Benevides,PMDB,Centro,2006,2
1903,Mauro Passos,PT,Esquerda,2006,0
1904,Max Rosenmann,PMDB,Centro,2006,2
1905,Medeiros,PL,Centro-direita,2006,3
1906,Mendes Ribeiro Filho,PMDB,Centro,2006,2
1907,Michel Temer,PMDB,Centro,2006,2
1908,Miguel de Souza,PL,Centro-direita,2006,3
1909,Milton Barbosa,PSC,Direita,2006,4
1910,Milton Cardias,PTB,Direita,2006,4
1911,Milton Monti,PL,Centro-direita,2006,3
1912,Miro Teixeira,PDT,Centro-esquerda,2006,1
1913,Moacir Micheletto,PMDB,Centro,2006,2
1914,Moraes Souza,PMDB,Centro,2006,2
1915,Moroni Torgan,PFL,Centro-direita,2006,3
1916,Murilo Zauith,PFL,Centro-direita,2006,3
1917,Narcio Rodrigues,PSDB,Centro,2006,2
1918,Natan Donadon,PMDB,Centro,2006,2
1919,Nazareno Fonteles,PT,Esquerda,2006,0
1920,Neiva Moreira,PDT,Centro-esquerda,2006,1
1921,Nélio Dias,PP,Direita,2006,4
1922,Nelson Marquezelli,PTB,Direita,2006,4
1923,Nelson Meurer,PP,Direita,2006,4
1924,Nelson Pellegrino,PT,Esquerda,2006,0
1925,Nelson Trad,PMDB,Centro,2006,2
1926,Neyde Aparecida,PT,Esquerda,2006,0
1927,Nicias Ribeiro,PSDB,Centro,2006,2
1928,Nilson Mourão,PT,Esquerda,2006,0
1929,Nilson Pinto,PSDB,Centro,2006,2
1930,Nilton Baiano,PP,Direita,2006,4
1931,Odair Cunha,PT,Esquerda,2006,0
1932,Olavo Calheiros,PMDB,Centro,2006,2
1933,Onyx Lorenzoni,PFL,Centro-direita,2006,3
1934,Orlando Fantazzini,PSOL,Esquerda,2006,0
1935,Osmânio Pereira,PTB,Direita,2006,4
1936,Osório Adriano,PFL,Centro-direita,2006,3
1937,Osvaldo Coelho,PFL,Centro-direita,2006,3
1938,Pastor Amarildo,PSC,Direita,2006,4
1939,Pastor Frankembergen,PTB,Direita,2006,4
1940,Pastor Pedro Ribeiro,PMDB,Centro,2006,2
1941,Pastor Reinaldo,PTB,Direita,2006,4
1942,Pauderney Avelino,PFL,Centro-direita,2006,3
1943,Paulo Afonso,PMDB,Centro,2006,2
1944,Paulo Baltazar,PSB,Centro-esquerda,2006,1
1945,Paulo Bauer,PSDB,Centro,2006,2
1946,Paulo Delgado,PT,Esquerda,2006,0
1947,Paulo Lima,PMDB,Centro,2006,2
1948,Paulo Magalhães,PFL,Centro-direita,2006,3
1949,Paulo Pimenta,PT,Esquerda,2006,0
1950,Paulo Rubem Santiago,PT,Esquerda,2006,0
1951,Pedro Chaves,PMDB,Centro,2006,2
1952,Pedro Corrêa,PP,Direita,2006,4
1953,Pedro Fernandes,PTB,Direita,2006,4
1954,Pedro Henry,PP,Direita,2006,4
1955,Pedro Irujo,PMDB,Centro,2006,2
1956,Pedro Novais,PMDB,Centro,2006,2
1957,Perpétua Almeida,PCdoB,Esquerda,2006,0
1958,Philemon Rodrigues,PTB,Direita,2006,4
1959,Pompeo de Mattos,PDT,Centro-esquerda,2006,1
1960,Professor Irapuan Teixeira,PP,Direita,2006,4
1961,Professor Luizinho,PT,Esquerda,2006,0
1962,Rafael Guerra,PSDB,Centro,2006,2
1963,Raimundo Santos,PL,Centro-direita,2006,3
1964,Raul Jungmann,PPS,Centro,2006,2
1965,Reinaldo Betão,PL,Centro-direita,2006,3
1966,Remi Trinta,PL,Centro-direita,2006,3
1967,Renato Casagrande,PSB,Centro-esquerda,2006,1
1968,Renato Cozzolino,PDT,Centro-esquerda,2006,1
1969,Renildo Calheiros,PCdoB,Esquerda,2006,0
1970,Ricardo Barros,PP,Direita,2006,4
1971,Ricardo Berzoini,PT,Esquerda,2006,0
1972,Ricardo Izar,PTB,Direita,2006,4
1973,Ricarte de Freitas,PTB,Direita,2006,4
1974,Robério Nunes,PFL,Centro-direita,2006,3
1975,Roberto Brant,PFL,Centro-direita,2006,3
1976,Roberto Freire,PPS,Centro,2006,2
1977,Roberto Gouveia,PT,Esquerda,2006,0
1978,Roberto Magalhães,PFL,Centro-direita,2006,3
1979,Robson Tuma,PFL,Centro-direita,2006,3
1980,Rodrigo Maia,PFL,Centro-direita,2006,3
1981,Rogério Teófilo,PPS,Centro,2006,2
1982,Romel Anizio,PP,Direita,2006,4
1983,Romeu Queiroz,PTB,Direita,2006,4
1984,Ronaldo Caiado,PFL,Centro-direita,2006,3
1985,Ronaldo Dimas,PSDB,Centro,2006,2
1986,Rose de Freitas,PMDB,Centro,2006,2
1987,Rubens Otoni,PT,Esquerda,2006,0
1988,Salatiel Carvalho,PFL,Centro-direita,2006,3
1989,Salvador Zimbaldi,PSB,Centro-esquerda,2006,1
1990,Sandes Júnior,PP,Direita,2006,4
1991,Sandro Mabel,PL,Centro-direita,2006,3
1992,Sarney Filho,PV,Centro-esquerda,2006,1
1993,Sebastião Madeira,PSDB,Centro,2006,2
1994,Selma Schons,PT,Esquerda,2006,0
1995,Sérgio Miranda,PDT,Centro-esquerda,2006,1
1996,Severiano Alves,PDT,Centro-esquerda,2006,1
1997,Silas Câmara,PTB,Direita,2006,4
1998,Silvio Torres,PSDB,Centro,2006,2
1999,Simão Sessim,PP,Direita,2006,4
2000,Simplício Mário,PT,Esquerda,2006,0
2001,Suely Campos,PP,Direita,2006,4
2002,Tarcísio Zimmermann,PT,Esquerda,2006,0
2003,Tatico,PTB,Direita,2006,4
2004,Terezinha Fernandes,PT,Esquerda,2006,0
2005,Teté Bezerra,PMDB,Centro,2006,2
2006,Thelma de Oliveira,PSDB,Centro,2006,2
2007,Vadinho Baião,PT,Esquerda,2006,0
2008,Vanderlei Assis,PP,Direita,2006,4
2009,Vanessa Grazziotin,PCdoB,Esquerda,2006,0
2010,Vic Pires Franco,PFL,Centro-direita,2006,3
2011,Vicente Arruda,PSDB,Centro,2006,2
2012,Vicentinho,PT,Esquerda,2006,0
2013,Vieira Reis,PMR,Centro-direita,2006,3
2014,Vignatti,PT,Esquerda,2006,0
2015,Vilmar Rocha,PFL,Centro-direita,2006,3
2016,Vitorassi,PT,Esquerda,2006,0
2017,Wagner Lago,PDT,Centro-esquerda,2006,1
2018,Waldemir Moka,PMDB,Centro,2006,2
2019,Walter Barelli,PSDB,Centro,2006,2
2020,Walter Pinheiro,PT,Esquerda,2006,0
2021,Wanderval Santos,PL,Centro-direita,2006,3
2022,Wasny de Roure,PT,Esquerda,2006,0
2023,Wellington Roberto,PL,Centro-direita,2006,3
2024,Wilson Cignachi,PMDB,Centro,2006,2
2025,Wladimir Costa,PMDB,Centro,2006,2
2026,Xico Graziano,PSDB,Centro,2006,2
2027,Zé Gerardo,PMDB,Centro,2006,2
2028,Zé Lima,PP,Direita,2006,4
2029,Zelinda Novaes,PFL,Centro-direita,2006,3
2030,Zenaldo Coutinho,PSDB,Centro,2006,2
2031,Zequinha Marinho,PSC,Direita,2006,4
2032,Zezéu Ribeiro,PT,Esquerda,2006,0
2033,Zonta,PP,Direita,2006,4
2034,Agnelo Queiroz,PCdoB,Esquerda,2006,0
2035,Amauri Gasques,PL,Centro-direita,2006,3
2036,André Zacharow,PMDB,Centro,2006,2
2037,Armando Abílio,PTB,Direita,2006,4
2038,Arnaldo Faria de Sá,PTB,Direita,2006,4
2039,Arnon Bezerra,PTB,Direita,2006,4
2040,Ary Kara,PTB,Direita,2006,4
2041,Benedito de Lira,PP,Direita,2006,4
2042,Bosco Costa,PSDB,Centro,2006,2
2043,Carlos Batata,PFL,Centro-direita,2006,3
2044,Carlos Melles,PFL,Centro-direita,2006,3
2045,Celso Russomanno,PP,Direita,2006,4
2046,Cezar Schirmer,PMDB,Centro,2006,2
2047,Ciro Nogueira,PP,Direita,2006,4
2048,Clóvis Fecury,PFL,Centro-direita,2006,3
2049,Deley,PSC,Direita,2006,4
2050,Dr. Pinotti,PFL,Centro-direita,2006,3
2051,Dra. Clair,PT,Esquerda,2006,0
2052,Edir Oliveira,PTB,Direita,2006,4
2053,Eduardo Barbosa,PSDB,Centro,2006,2
2054,Eduardo Gomes,PSDB,Centro,2006,2
2055,Elaine Costa,PTB,Direita,2006,4
2056,Eunício Oliveira,PMDB,Centro,2006,2
2057,Evandro Milhomen,PCdoB,Esquerda,2006,0
2058,Fernando Gabeira,PV,Centro-esquerda,2006,1
2059,Feu Rosa,PP,Direita,2006,4
2060,Geddel Vieira Lima,PMDB,Centro,2006,2
2061,Giacobo,PL,Centro-direita,2006,3
2062,Gilberto Nascimento,PMDB,Centro,2006,2
2063,Givaldo Carimbão,PSB,Centro-esquerda,2006,1
2064,Helenildo Ribeiro,PSDB,Centro,2006,2
2065,Iriny Lopes,PT,Esquerda,2006,0
2066,João Caldas,PL,Centro-direita,2006,3
2067,João Correia,PMDB,Centro,2006,2
2068,João Magalhães,PMDB,Centro,2006,2
2069,João Matos,PMDB,Centro,2006,2
2070,Jorge Khoury,PFL,Centro-direita,2006,3
2071,José Carlos Aleluia,PFL,Centro-direita,2006,3
2072,José Eduardo Cardozo,PT,Esquerda,2006,0
2073,José Roberto Arruda,PFL,Centro-direita,2006,3
2074,Luiz Eduardo Greenhalgh,PT,Esquerda,2006,0
2075,Manato,PDT,Centro-esquerda,2006,1
2076,Manoel Salviano,PSDB,Centro,2006,2
2077,Marcello Siqueira,PMDB,Centro,2006,2
2078,Marcus Vicente,PTB,Direita,2006,4
2079,Maria Helena,PSB,Centro-esquerda,2006,1
2080,Mário Heringer,PDT,Centro-esquerda,2006,1
2081,Mendonça Prado,PFL,Centro-direita,2006,3
2082,Moreira Franco,PMDB,Centro,2006,2
2083,Neucimar Fraga,PL,Centro-direita,2006,3
2084,Neuton Lima,PTB,Direita,2006,4
2085,Ney Lopes,PFL,Centro-direita,2006,3
2086,Orlando Desconsi,PT,Esquerda,2006,0
2087,Osmar Serraglio,PMDB,Centro,2006,2
2088,Osvaldo Reis,PMDB,Centro,2006,2
2089,Raimundo Gomes de Matos,PSDB,Centro,2006,2
2090,Reginaldo Germano,PP,Direita,2006,4
2091,Reginaldo Lopes,PT,Esquerda,2006,0
2092,Reinaldo Gripp,PL,Centro-direita,2006,3
2093,Ricardo Santos,PSDB,Centro,2006,2
2094,Roland Lavigne,PSDB,Centro,2006,2
2095,Ronaldo Cezar Coelho,PSDB,Centro,2006,2
2096,Sandra Rosado,PSB,Centro-esquerda,2006,1
2097,Sandro Matos,PTB,Direita,2006,4
2098,Sigmaringa Seixas,PT,Esquerda,2006,0
2099,Socorro Gomes,PCdoB,Esquerda,2006,0
2100,Tadeu Filippelli,PMDB,Centro,2006,2
2101,Takayama,PMDB,Centro,2006,2
2102,Vander Loubet,PT,Esquerda,2006,0
2103,Virgílio Guimarães,PT,Esquerda,2006,0
2104,Vittorio Medioli,PV,Centro-esquerda,2006,1
2105,Walter Feldman,PSDB,Centro,2006,2
2106,Zico Bronzeado,PT,Esquerda,2006,0
2107,Agnaldo Muniz,PP,Direita,2006,4
2108,Alberto Goldman,PSDB,Centro,2006,2
2109,Alceste Almeida,PTB,Direita,2006,4
2110,Álvaro Dias,PDT,Centro-esquerda,2006,1
2111,Ana Alencar,PL,Centro-direita,2006,3
2112,Antonio Joaquim,PSDB,Centro,2006,2
2113,Átila Lira,PSDB,Centro,2006,2
2114,Cabo Júlio,PMDB,Centro,2006,2
2115,Capitão Wayne,PSDB,Centro,2006,2
2116,Chico Sardelli,PV,Centro-esquerda,2006,1
2117,Cleonâncio Fonseca,PP,Direita,2006,4
2118,Colombo,PT,Esquerda,2006,0
2119,Coriolano Sales,PFL,Centro-direita,2006,3
2120,Dr. Ribamar Alves,PSB,Centro-esquerda,2006,1
2121,Edmundo Galdino,PSDB,Centro,2006,2
2122,Eduardo Campos,PSB,Centro-esquerda,2006,1
2123,Eduardo Paes,PSDB,Centro,2006,2
2124,Érico Ribeiro,PP,Direita,2006,4
2125,Gervásio Oliveira,PMDB,Centro,2006,2
2126,Jair de Oliveira,PMDB,Centro,2006,2
2127,Jairo Carneiro,PFL,Centro-direita,2006,3
2128,Jefferson Campos,PTB,Direita,2006,4
2129,João Carlos Bacelar,PL,Centro-direita,2006,3
2130,João Fontes,PDT,Centro-esquerda,2006,1
2131,João Herrmann Neto,PDT,Centro-esquerda,2006,1
2132,Jorge Alberto,PMDB,Centro,2006,2
2133,Jovino Cândido,PV,Centro-esquerda,2006,1
2134,Julio Lopes,PP,Direita,2006,4
2135,Júnior Betão,PL,Centro-direita,2006,3
2136,Lael Varella,PFL,Centro-direita,2006,3
2137,Luis Carlos Heinze,PP,Direita,2006,4
2138,Luiz Carlos Santos,PFL,Centro-direita,2006,3
2139,Marcelino Fraga,PMDB,Centro,2006,2
2140,Marcos de Jesus,PFL,Centro-direita,2006,3
2141,Maria Lúcia Cardoso,PMDB,Centro,2006,2
2142,Mauro Lopes,PMDB,Centro,2006,2
2143,Mussa Demes,PFL,Centro-direita,2006,3
2144,Nelson Proença,PPS,Centro,2006,2
2145,Nice Lobão,PFL,Centro-direita,2006,3
2146,Nilton Capixaba,PTB,Direita,2006,4
2147,Odílio Balbinotti,PMDB,Centro,2006,2
2148,Oliveira Filho,PL,Centro-direita,2006,3
2149,Osvaldo Biolchi,PMDB,Centro,2006,2
2150,Paes Landim,PTB,Direita,2006,4
2151,Pastor Francisco Olímpio,PSB,Centro-esquerda,2006,1
2152,Paulo Feijó,PSDB,Centro,2006,2
2153,Pedro Canedo,PP,Direita,2006,4
2154,Sérgio Caiado,PP,Direita,2006,4
2155,Telma de Souza,PT,Esquerda,2006,0
2156,Vicente Cascione,PTB,Direita,2006,4
2157,Wellington Fagundes,PL,Centro-direita,2006,3
2158,Wilson Santiago,PMDB,Centro,2006,2
2159,Yeda Crusius,PSDB,Centro,2006,2
2160,Zé Geraldo,PT,Esquerda,2006,0
2161,Carlos Willian,PTC,Centro-direita,2006,3
2162,Eliseu Padilha,PMDB,Centro,2006,2
2163,Nelson Bornier,PMDB,Centro,2006,2
2164,Paulo Gouvêa,PL,Centro-direita,2006,3
2165,Gonzaga Patriota,PSB,Centro-esquerda,2006,1
2166,Hermes Parcianello,PMDB,Centro,2006,2
2167,Ricardo Rique,PL,Centro-direita,2006,3
2168,Zulaiê Cobra,PSDB,Centro,2006,2
2169,Janete Capiberibe,PSB,Centro-esquerda,2006,1
2170,Vadão Gomes,PP,Direita,2006,4
2171,Maurício Rands,PT,Esquerda,2006,0
2172,Ana Alencar,PSDB,Centro,2006,2
2173,Fred Kohler,PPS,Centro,2006,2
2174,Arnaldo Madeira,PSDB,Centro,2006,2
2175,Arolde de Oliveira,PFL,Centro-direita,2006,3
2176,Enio Tatico,PTB,Direita,2006,4
2177,Herculano Anghinetti,PP,Direita,2006,4
2178,Joel de Hollanda,PFL,Centro-direita,2006,3
2179,Jorge VI,PSC,Direita,2006,4
2180,José Otávio Germano,PP,Direita,2006,4
2181,Osmar Terra,PMDB,Centro,2006,2
2182,Professora Raquel Teixeira,PSDB,Centro,2006,2
2183,Ronaldo Cunha Lima,PSDB,Centro,2006,2
2184,Silas Brasileiro,PMDB,Centro,2006,2
2185,Homero Barreto,PTB,Direita,2006,4
2186,Reinhold Stephanes,PMDB,Centro,2006,2
2187,Saraiva Felipe,PMDB,Centro,2006,2
2188,Vicente Chelotti,PMDB,Centro,2006,2
2189,Roberto Balestra,PP,Direita,2006,4
2190,Francisco Escórcio,PMDB,Centro,2006,2
2191,Thaís Barbosa,PMDB,Centro,2006,2
2192,Armando Abílio,PSDB,Centro,2006,2
2193,Irineu Rodrigues,PPS,Centro,2006,2
2194,Claudio Diaz,PSDB,Centro,2006,2
2195,João Dado,PDT,Centro-esquerda,2006,1
2196,Affonso Camargo,PSDB,Centro,2007,2
2197,Afonso Hamm,PP,Direita,2007,4
2198,Airton Roveda,PR,Direita,2007,4
2199,Albano Franco,PSDB,Centro,2007,2
2200,Alceni Guerra,DEM,Centro-direita,2007,3
2201,Alexandre Silveira,PPS,Centro,2007,2
2202,Alfredo Kaefer,PSDB,Centro,2007,2
2203,Aline Corrêa,PP,Direita,2007,4
2204,André de Paula,DEM,Centro-direita,2007,3
2205,Andre Vargas,PT,Esquerda,2007,0
2206,Andreia Zito,PSDB,Centro,2007,2
2207,Angela Amin,PP,Direita,2007,4
2208,Angela Portela,PT,Esquerda,2007,0
2209,Angelo Vanhoni,PT,Esquerda,2007,0
2210,Anselmo de Jesus,PT,Esquerda,2007,0
2211,Antonio Carlos Magalhães Neto,DEM,Centro-direita,2007,3
2212,Antonio Carlos Mendes Thame,PSDB,Centro,2007,2
2213,Antonio Carlos Pannunzio,PSDB,Centro,2007,2
2214,Antonio Palocci,PT,Esquerda,2007,0
2215,Antônio Roberto,PV,Centro-esquerda,2007,1
2216,Aracely de Paula,PR,Direita,2007,4
2217,Arlindo Chinaglia,PT,Esquerda,2007,0
2218,Armando Abílio,PTB,Direita,2007,4
2219,Armando Monteiro,PTB,Direita,2007,4
2220,Arnaldo Faria de Sá,PTB,Direita,2007,4
2221,Arnaldo Jardim,PPS,Centro,2007,2
2222,Arnaldo Madeira,PSDB,Centro,2007,2
2223,Assis do Couto,PT,Esquerda,2007,0
2224,Augusto Carvalho,PPS,Centro,2007,2
2225,Augusto Farias,PTB,Direita,2007,4
2226,Ayrton Xerez,DEM,Centro-direita,2007,3
2227,Benedito de Lira,PP,Direita,2007,4
2228,Betinho Rosado,DEM,Centro-direita,2007,3
2229,Beto Faro,PT,Esquerda,2007,0
2230,Bilac Pinto,PR,Direita,2007,4
2231,Bonifácio de Andrada,PSDB,Centro,2007,2
2232,Bruno Araújo,PSDB,Centro,2007,2
2233,Bruno Rodrigues,PSDB,Centro,2007,2
2234,Cândido Vaccarezza,PT,Esquerda,2007,0
2235,Carlito Merss,PT,Esquerda,2007,0
2236,Carlos Abicalil,PT,Esquerda,2007,0
2237,Carlos Brandão,PSDB,Centro,2007,2
2238,Carlos Melles,DEM,Centro-direita,2007,3
